customer_id,payment_id,order_id,amount,currency,payment_method,payment_status,failure_reason,failure_code,failure_source,failure_step,customer_age_days,previous_payment_count,previous_success_count,previous_failure_count,customer_success_rate,average_transaction_amount,customer_lifetime_value,days_since_last_payment,retry_count,previous_recovery_count,subscription_status,subscription_age_days,time_of_day,day_of_week,merchant_category,customer_segment,historical_recovery_rate,previous_intervention,recovery_action,recovery_probability,recovered,recovered_amount
cus_325,pay_1325,ord_1325,1380.0,INR,netbanking,failed,expired_card,expired_card,customer,payment_authentication,238,11,6,5,0.5454545454545454,1153.6505229354436,15223.63254899294,179,0,0,active,828,9,2,education,new,0.6246072478739159,ALTERNATIVE_PAYMENT_METHOD,ALTERNATIVE_PAYMENT_METHOD,0.6382660718830336,0,0.0
cus_326,pay_1326,ord_1326,2820.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,951,10,7,3,0.7,2032.9768612169162,61176.35883691296,75,1,0,none,955,14,2,education,vip,0.6716798602156654,HUMAN_ESCALATION,RETRY,0.7384219413932951,1,2820.0
cus_327,pay_1327,ord_1327,1120.0,INR,upi,failed,network_timeout,network_timeout,customer,payment_authentication,1368,7,4,3,0.5714285714285714,1336.4302350280066,11456.51602005168,89,0,1,past_due,199,4,4,retail,regular,0.9192993695553682,RETRY,RETRY,0.7870582897650088,1,1120.0
cus_328,pay_1328,ord_1328,2990.0,INR,card,failed,network_timeout,network_timeout,customer,payment_authentication,1439,5,4,1,0.8,3182.9068488741227,28679.247345711334,168,0,0,none,575,9,2,education,new,0.8854808821867898,REMINDER,RETRY,0.8577128035058382,1,2990.0
cus_329,pay_1329,ord_1329,1070.0,INR,card,failed,upi_error,upi_error,customer,payment_authentication,275,8,3,5,0.375,759.17071338703,17990.11056235568,167,0,2,active,35,17,6,retail,regular,0.44491200234199085,HUMAN_ESCALATION,RETRY,0.5788708521731846,1,1070.0
cus_330,pay_1330,ord_1330,1670.0,INR,netbanking,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,333,5,4,1,0.8,1394.7099216768668,9692.442077044367,169,0,0,none,84,12,4,saas,new,0.7402790535644211,RETRY,RETRY,0.6518873361843213,1,1670.0
cus_331,pay_1331,ord_1331,1380.0,INR,upi,failed,upi_error,upi_error,customer,payment_authentication,863,7,3,4,0.42857142857142855,1653.8800762597498,9565.314540439489,31,1,1,active,284,0,0,saas,new,0.7506443968223329,NO_ACTION,RETRY,0.7731390923379159,1,1380.0
cus_332,pay_1332,ord_1332,1860.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1330,8,5,3,0.625,1973.9670010898565,17381.72348923572,14,0,0,none,847,10,1,saas,regular,0.8489570947349284,NO_ACTION,RETRY,0.7760900113765609,1,1860.0
cus_333,pay_1333,ord_1333,2390.0,INR,wallet,failed,expired_card,expired_card,customer,payment_authentication,9,11,8,3,0.7272727272727273,2900.192511695386,46643.27053489089,55,1,1,none,779,6,4,health,regular,0.5890247356876509,ALTERNATIVE_PAYMENT_METHOD,ALTERNATIVE_PAYMENT_METHOD,0.7211243822386597,1,2390.0
cus_334,pay_1334,ord_1334,1100.0,INR,wallet,failed,network_timeout,network_timeout,customer,payment_authentication,338,9,7,2,0.7777777777777778,866.8256120517492,13162.397408169467,51,0,0,active,710,21,1,retail,regular,0.7095599418661406,HUMAN_ESCALATION,RETRY,0.6522128028531406,0,0.0
cus_335,pay_1335,ord_1335,1600.0,INR,netbanking,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,235,9,6,3,0.6666666666666666,2034.4907029139285,21373.04275810306,118,1,1,none,107,22,0,education,new,0.8423401086382089,CUSTOMER_NOTIFICATION,RETRY,0.6401012585926653,0,0.0
cus_336,pay_1336,ord_1336,2180.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1184,10,5,5,0.5,1797.3224726291467,17417.462208380224,28,0,2,none,216,1,3,saas,regular,0.575543465944081,CUSTOMER_NOTIFICATION,RETRY,0.5198859831878927,1,2180.0
cus_337,pay_1337,ord_1337,3000.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,749,4,3,1,0.75,2646.332560044085,10582.902633458369,42,0,2,past_due,586,8,1,retail,regular,0.7816768910048658,NO_ACTION,RETRY,0.8437011653906252,1,3000.0
cus_338,pay_1338,ord_1338,1680.0,INR,netbanking,failed,expired_card,expired_card,customer,payment_authentication,1072,4,2,2,0.5,2109.4928939070433,10325.282492907882,143,1,1,active,369,14,0,retail,new,0.43690240850655143,NO_ACTION,ALTERNATIVE_PAYMENT_METHOD,0.3246354335853838,0,0.0
cus_339,pay_1339,ord_1339,740.0,INR,card,failed,network_timeout,network_timeout,customer,payment_authentication,62,10,4,6,0.4,656.9306963280321,7289.136867408958,106,0,0,none,742,8,4,health,new,0.5083271911844619,RETRY,RETRY,0.5794239879290436,1,740.0
cus_340,pay_1340,ord_1340,1970.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,199,8,6,2,0.75,2082.521623752095,30645.068392277866,143,1,0,past_due,552,17,5,health,regular,0.9543338374806005,REMINDER,RETRY,0.9087193301870291,1,1970.0
cus_341,pay_1341,ord_1341,3530.0,INR,netbanking,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,814,16,11,5,0.6875,3199.794558345764,116219.60468361688,161,0,2,active,570,2,4,education,regular,1.0,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.8830733259657109,1,3530.0
cus_342,pay_1342,ord_1342,480.0,INR,upi,failed,expired_card,expired_card,customer,payment_authentication,630,5,3,2,0.6,549.0293565913945,5481.819181374479,168,0,1,none,575,20,0,retail,regular,0.5763136929699244,ALTERNATIVE_PAYMENT_METHOD,ALTERNATIVE_PAYMENT_METHOD,0.6368172262821182,1,480.0
cus_343,pay_1343,ord_1343,480.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,277,9,8,1,0.8888888888888888,425.67940369510126,6265.018273673457,175,0,0,none,934,6,5,saas,regular,0.6962763926471809,NO_ACTION,RETRY,0.6476930640687099,1,480.0
cus_344,pay_1344,ord_1344,930.0,INR,wallet,failed,network_timeout,network_timeout,customer,payment_authentication,392,6,3,3,0.5,897.2374236788963,6984.658954696966,121,1,0,active,555,5,0,health,regular,0.5072394879248202,HUMAN_ESCALATION,RETRY,0.3092877050202034,0,0.0
cus_345,pay_1345,ord_1345,1490.0,INR,upi,failed,upi_error,upi_error,customer,payment_authentication,1090,6,5,1,0.8333333333333334,1117.8955064801062,13860.962769260854,96,0,0,past_due,757,8,3,education,new,0.9834591614031771,RETRY,RETRY,0.8876228118284305,1,1490.0
cus_346,pay_1346,ord_1346,200.0,INR,upi,failed,network_timeout,network_timeout,customer,payment_authentication,21,7,4,3,0.5714285714285714,250.51302732059258,1336.3860183144668,115,1,0,none,485,22,6,retail,regular,0.3062997935564485,CUSTOMER_NOTIFICATION,RETRY,0.2375143627278957,1,200.0
cus_347,pay_1347,ord_1347,3210.0,INR,card,failed,network_timeout,network_timeout,customer,payment_authentication,1302,5,4,1,0.8,3992.014465477771,37116.13909647346,132,0,0,none,88,6,5,health,new,0.5746934758129612,NO_ACTION,RETRY,0.7736942165520002,1,3210.0
cus_348,pay_1348,ord_1348,1510.0,INR,upi,failed,expired_card,expired_card,customer,payment_authentication,240,8,5,3,0.625,1785.6033011603645,21372.890665030664,157,0,1,none,541,6,6,education,new,0.36855076814110177,REMINDER,ALTERNATIVE_PAYMENT_METHOD,0.46738310090029017,1,1510.0
cus_349,pay_1349,ord_1349,170.0,INR,card,failed,network_timeout,network_timeout,customer,payment_authentication,1138,5,4,1,0.8,208.05562770132656,1093.9631126603917,108,0,0,active,855,5,3,health,regular,0.6904250428213148,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.6062768658217056,1,170.0
cus_350,pay_1350,ord_1350,590.0,INR,netbanking,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,944,6,4,2,0.6666666666666666,626.3701857915985,6967.426020503958,104,1,0,active,760,3,2,retail,regular,0.5571990917226016,CUSTOMER_NOTIFICATION,RETRY,0.5907217957592018,0,0.0
cus_351,pay_1351,ord_1351,1340.0,INR,netbanking,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,96,8,7,1,0.875,1006.7124724926638,12283.168456673415,75,0,0,past_due,547,22,1,retail,regular,0.6362461961866758,CUSTOMER_NOTIFICATION,RETRY,0.6882285676442524,0,0.0
cus_352,pay_1352,ord_1352,310.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,1146,2,1,1,0.5,230.1299757964908,1559.5105473996252,146,1,0,none,956,15,6,retail,regular,0.3143250515525296,HUMAN_ESCALATION,NO_ACTION,0.19920994918059923,0,0.0
cus_353,pay_1353,ord_1353,4770.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,745,9,7,2,0.7777777777777778,5588.761815194803,58306.989223024524,64,1,1,active,967,13,3,health,regular,0.8573104247239328,HUMAN_ESCALATION,RETRY,0.7936979386467955,1,4770.0
cus_354,pay_1354,ord_1354,2180.0,INR,netbanking,failed,network_timeout,network_timeout,customer,payment_authentication,452,5,3,2,0.6,2202.3448685955605,23846.200470058873,61,1,0,past_due,942,3,4,health,new,0.7254727970465008,REMINDER,RETRY,0.8102128910025722,1,2180.0
cus_355,pay_1355,ord_1355,3560.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,167,9,5,4,0.5555555555555556,3083.6811877257046,70727.4846135699,110,1,2,none,985,1,1,retail,regular,0.3335796897335989,NO_ACTION,NO_ACTION,0.25997080200555306,0,0.0
cus_356,pay_1356,ord_1356,650.0,INR,upi,failed,upi_error,upi_error,customer,payment_authentication,173,7,5,2,0.7142857142857143,469.6119576430413,5804.58832452719,113,3,0,active,332,7,2,education,regular,0.3971689175895851,ALTERNATIVE_PAYMENT_METHOD,NO_ACTION,0.4959264726195815,0,0.0
cus_357,pay_1357,ord_1357,2730.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,614,11,9,2,0.8181818181818182,3522.86438000685,46405.39278388364,62,0,1,active,163,22,3,retail,vip,0.6021446759703711,RETRY,REMINDER,0.7638247792374011,1,2730.0
cus_358,pay_1358,ord_1358,930.0,INR,upi,failed,expired_card,expired_card,customer,payment_authentication,442,8,7,1,0.875,704.9561584289431,8447.935760511407,2,0,0,past_due,442,12,5,retail,regular,0.7412367514175932,RETRY,ALTERNATIVE_PAYMENT_METHOD,0.712381109520119,1,930.0
cus_359,pay_1359,ord_1359,1490.0,INR,card,failed,network_timeout,network_timeout,customer,payment_authentication,1259,10,7,3,0.7,1368.6527787280913,28526.34989309242,134,0,1,active,248,19,3,education,new,0.6443305301101289,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.7712804147859925,1,1490.0
cus_360,pay_1360,ord_1360,2570.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,814,7,6,1,0.8571428571428571,2847.8689378050262,27540.8055219202,16,1,1,active,160,7,1,health,regular,0.5571994782857077,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.6858651539557924,1,2570.0
cus_361,pay_1361,ord_1361,1690.0,INR,card,failed,expired_card,expired_card,customer,payment_authentication,62,7,6,1,0.8571428571428571,1814.8210459064194,26755.188138379894,22,0,0,none,653,2,1,saas,vip,0.676632347817422,REMINDER,ALTERNATIVE_PAYMENT_METHOD,0.7819405798625189,1,1690.0
cus_362,pay_1362,ord_1362,4060.0,INR,upi,failed,card_declined,card_declined,customer,payment_authentication,1315,7,6,1,0.8571428571428571,3149.857196686813,60184.21110007958,19,0,1,none,110,5,4,retail,new,0.7714094173694963,ALTERNATIVE_PAYMENT_METHOD,REMINDER,0.7584420751851062,1,4060.0
cus_363,pay_1363,ord_1363,2080.0,INR,card,failed,upi_error,upi_error,customer,payment_authentication,378,5,4,1,0.8,2230.324747004743,13160.161172689848,129,1,1,none,55,5,3,retail,regular,0.506816610864936,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.4318720365779616,1,2080.0
cus_364,pay_1364,ord_1364,1140.0,INR,upi,failed,network_timeout,network_timeout,customer,payment_authentication,910,6,4,2,0.6666666666666666,1028.0984499856202,6825.680542851298,135,0,0,past_due,184,14,1,education,regular,0.6833076854948158,REMINDER,RETRY,0.7163937737161168,1,1140.0
cus_365,pay_1365,ord_1365,4200.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1240,5,4,1,0.8,3369.925167489986,37946.417785292266,91,0,1,active,400,4,4,education,regular,0.7070370379456734,RETRY,RETRY,0.8313549890711123,1,4200.0
cus_366,pay_1366,ord_1366,5190.0,INR,card,failed,expired_card,expired_card,customer,payment_authentication,1002,8,6,2,0.75,5554.559403883027,52009.959120809785,16,0,1,active,659,23,4,health,new,0.3905824132392008,RETRY,ALTERNATIVE_PAYMENT_METHOD,0.5071909016901688,0,0.0
cus_367,pay_1367,ord_1367,1970.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,609,3,2,1,0.6666666666666666,2443.3296415212862,8114.923973114312,14,0,1,past_due,988,16,3,saas,new,0.37543156091746466,REMINDER,NO_ACTION,0.5348300196720885,0,0.0
cus_368,pay_1368,ord_1368,6880.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,12,6,5,1,0.8333333333333334,7918.288237364103,67840.83389123344,101,0,0,active,624,9,6,education,new,0.9516177758902241,CUSTOMER_NOTIFICATION,RETRY,0.8840365330636228,1,6880.0
cus_369,pay_1369,ord_1369,1430.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,353,8,4,4,0.5,1140.3990158993524,18013.663283703936,151,1,1,past_due,525,14,1,retail,regular,0.22039227945348563,CUSTOMER_NOTIFICATION,NO_ACTION,0.3148290236735314,0,0.0
cus_370,pay_1370,ord_1370,1590.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,854,5,4,1,0.8,1279.108419030621,13345.331319625653,127,1,2,none,295,17,2,saas,vip,0.5954713399637678,RETRY,REMINDER,0.5770948501387241,1,1590.0
cus_371,pay_1371,ord_1371,1820.0,INR,wallet,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1424,4,2,2,0.5,1786.5104224274132,9850.842212357815,98,0,1,none,331,18,6,health,regular,0.37376072132787475,HUMAN_ESCALATION,RETRY,0.5587197594332975,0,0.0
cus_372,pay_1372,ord_1372,1590.0,INR,upi,failed,expired_card,expired_card,customer,payment_authentication,54,9,6,3,0.6666666666666666,1133.1581729753684,14341.45777510377,90,2,0,active,618,0,0,saas,regular,0.344964541963206,HUMAN_ESCALATION,ALTERNATIVE_PAYMENT_METHOD,0.22229498245262913,1,1590.0
cus_373,pay_1373,ord_1373,1330.0,INR,netbanking,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,234,6,5,1,0.8333333333333334,947.5544772550272,8739.866920533084,132,0,0,active,185,12,5,health,new,0.8474767207856414,NO_ACTION,RETRY,0.8531914375653518,1,1330.0
cus_374,pay_1374,ord_1374,880.0,INR,wallet,failed,card_declined,card_declined,customer,payment_authentication,537,3,2,1,0.6666666666666666,749.0101530403908,5759.377012598439,38,0,0,active,78,9,1,retail,regular,0.5710500776012978,ALTERNATIVE_PAYMENT_METHOD,REMINDER,0.7324456455717596,1,880.0
cus_375,pay_1375,ord_1375,670.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1183,6,5,1,0.8333333333333334,511.89378027257476,6136.681721303809,22,1,0,none,750,7,1,saas,vip,0.46352034982044654,REMINDER,RETRY,0.5285496073214826,1,670.0
cus_376,pay_1376,ord_1376,2020.0,INR,upi,failed,network_timeout,network_timeout,customer,payment_authentication,1425,10,4,6,0.4,2076.6222301088455,29112.16956431254,63,0,0,none,983,15,1,retail,regular,0.8360303547620432,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.8223504646023029,1,2020.0
cus_377,pay_1377,ord_1377,5990.0,INR,netbanking,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,267,11,8,3,0.7272727272727273,4349.12230982792,141587.19671363238,27,0,0,active,930,5,3,health,regular,0.7491368283868536,NO_ACTION,RETRY,0.8422726619083818,1,5990.0
cus_378,pay_1378,ord_1378,4080.0,INR,upi,failed,network_timeout,network_timeout,customer,payment_authentication,871,4,4,0,1.0,3452.161254329097,38623.961627735254,48,0,2,active,673,6,1,health,vip,0.6360467438865955,CUSTOMER_NOTIFICATION,RETRY,0.6043339205759615,1,4080.0
cus_379,pay_1379,ord_1379,2670.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1444,8,6,2,0.75,1962.2419588948965,18850.10639827558,158,1,1,active,924,15,2,retail,regular,0.6257283893174963,REMINDER,RETRY,0.5025405665802619,0,0.0
cus_380,pay_1380,ord_1380,6310.0,INR,upi,failed,expired_card,expired_card,customer,payment_authentication,1497,7,4,3,0.5714285714285714,6425.330863819933,87682.16583170304,86,1,0,none,757,1,1,retail,regular,0.7185201192467836,REMINDER,ALTERNATIVE_PAYMENT_METHOD,0.6317718623418075,1,6310.0
cus_381,pay_1381,ord_1381,1840.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1179,8,8,0,1.0,1677.2885554911568,16929.214209474725,84,2,0,active,65,8,6,saas,new,0.2665023797490146,NO_ACTION,NO_ACTION,0.2736843427097763,0,0.0
cus_382,pay_1382,ord_1382,670.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1168,7,6,1,0.8571428571428571,502.37772995132656,8784.98130315958,134,0,1,none,390,18,4,education,new,0.8680236971714502,REMINDER,RETRY,0.7299175414007587,1,670.0
cus_383,pay_1383,ord_1383,1270.0,INR,wallet,failed,expired_card,expired_card,customer,payment_authentication,415,7,3,4,0.42857142857142855,1159.0269576151445,9401.540750384738,53,0,0,active,75,9,5,health,regular,0.4926273857591988,HUMAN_ESCALATION,ALTERNATIVE_PAYMENT_METHOD,0.47789610730205956,1,1270.0
cus_384,pay_1384,ord_1384,1700.0,INR,wallet,failed,network_timeout,network_timeout,customer,payment_authentication,464,12,9,3,0.75,1190.661707109576,19646.53848110994,127,1,0,none,259,7,0,saas,regular,0.7582857753071026,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.7757678326614749,1,1700.0
cus_385,pay_1385,ord_1385,1080.0,INR,card,failed,upi_error,upi_error,customer,payment_authentication,1475,4,4,0,1.0,1290.8940566177273,10373.200284057813,93,2,2,none,990,5,4,saas,new,0.6997251567328618,ALTERNATIVE_PAYMENT_METHOD,REMINDER,0.7145670438304568,0,0.0
cus_386,pay_1386,ord_1386,3330.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,934,7,7,0,1.0,3057.727653934849,37983.21535592657,103,2,1,none,825,11,5,health,regular,0.7792813110325741,RETRY,REMINDER,0.7753770832193819,1,3330.0
cus_387,pay_1387,ord_1387,4610.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,172,7,5,2,0.7142857142857143,5068.870032888513,42579.20653507063,66,0,1,past_due,953,18,1,education,regular,0.7537409037825079,NO_ACTION,RETRY,0.7151604006791129,0,0.0
cus_388,pay_1388,ord_1388,320.0,INR,wallet,failed,network_timeout,network_timeout,customer,payment_authentication,104,6,4,2,0.6666666666666666,360.08258648418655,4162.938027670179,167,0,1,none,480,2,6,retail,regular,0.6482174685878294,REMINDER,RETRY,0.7426070842965173,1,320.0
cus_389,pay_1389,ord_1389,1560.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,1289,6,4,2,0.6666666666666666,1611.4014156295684,11758.440022098204,175,0,1,active,219,14,1,education,regular,0.7659414545731753,RETRY,REMINDER,0.657577717738782,1,1560.0
cus_390,pay_1390,ord_1390,100.0,INR,wallet,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,195,6,2,4,0.3333333333333333,105.3305738640666,548.1427983975007,22,0,1,active,378,18,6,education,regular,0.8021480423158245,HUMAN_ESCALATION,RETRY,0.6773787846209542,0,0.0
cus_391,pay_1391,ord_1391,1650.0,INR,netbanking,failed,network_timeout,network_timeout,customer,payment_authentication,1049,11,10,1,0.9090909090909091,1579.3335473417887,24022.202521757503,35,0,1,past_due,197,5,6,education,new,1.0,HUMAN_ESCALATION,RETRY,0.9110496833227318,1,1650.0
cus_392,pay_1392,ord_1392,1630.0,INR,card,failed,expired_card,expired_card,customer,payment_authentication,483,6,5,1,0.8333333333333334,1539.4838156917326,18478.12127368533,134,1,0,none,965,16,1,saas,vip,0.319014408706387,NO_ACTION,ALTERNATIVE_PAYMENT_METHOD,0.49558211847634215,1,1630.0
cus_393,pay_1393,ord_1393,10680.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,261,11,9,2,0.8181818181818182,9436.532977670811,200013.39575803187,95,0,0,past_due,589,10,3,health,new,0.8168821619776844,HUMAN_ESCALATION,REMINDER,0.8183700496266795,0,0.0
cus_394,pay_1394,ord_1394,7910.0,INR,netbanking,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,172,4,3,1,0.75,5875.09325937918,52040.76975640546,138,0,1,active,48,0,1,health,regular,0.4494112268853212,RETRY,NO_ACTION,0.534442102788934,0,0.0
cus_395,pay_1395,ord_1395,4590.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,820,6,6,0,1.0,4175.427805239855,43800.154811986504,59,1,0,past_due,317,16,0,health,regular,0.7088482919385021,RETRY,REMINDER,0.6488288163263836,0,0.0
cus_396,pay_1396,ord_1396,690.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1205,10,8,2,0.8,674.4814860746368,10537.264013598942,116,0,1,past_due,497,17,3,saas,regular,0.9585754033771257,RETRY,RETRY,0.8410438941399117,1,690.0
cus_397,pay_1397,ord_1397,650.0,INR,wallet,failed,network_timeout,network_timeout,customer,payment_authentication,18,7,4,3,0.5714285714285714,507.15593851277123,6171.749295666657,29,1,1,active,718,16,3,retail,vip,0.7544243850478293,REMINDER,RETRY,0.7550581225770385,1,650.0
cus_398,pay_1398,ord_1398,600.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1056,4,4,0,1.0,746.8956475215189,2423.560953090382,173,0,2,active,896,1,1,retail,regular,0.8220895287441473,HUMAN_ESCALATION,RETRY,0.8571929134917735,1,600.0
cus_399,pay_1399,ord_1399,8320.0,INR,card,failed,network_timeout,network_timeout,customer,payment_authentication,860,7,3,4,0.42857142857142855,5865.828313332976,60247.21155228841,122,1,0,active,205,10,4,education,new,0.6206904099198707,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.6731350695018364,1,8320.0
cus_400,pay_1400,ord_1400,730.0,INR,upi,failed,network_timeout,network_timeout,customer,payment_authentication,1191,3,1,2,0.3333333333333333,609.017460864449,4793.339404733391,116,0,0,none,705,4,6,retail,regular,0.5908453012352171,REMINDER,RETRY,0.6140913482191837,1,730.0
cus_401,pay_1401,ord_1401,1230.0,INR,card,failed,network_timeout,network_timeout,customer,payment_authentication,873,9,7,2,0.7777777777777778,1362.6992356709843,21562.7714938515,24,0,0,active,806,15,2,retail,regular,0.8899961769052886,REMINDER,RETRY,0.856229019129144,1,1230.0
cus_402,pay_1402,ord_1402,740.0,INR,wallet,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,189,4,2,2,0.5,883.6206129939123,4492.423134710038,160,1,0,active,780,10,5,health,regular,0.8862834734946913,CUSTOMER_NOTIFICATION,RETRY,0.8531591039899346,1,740.0
cus_403,pay_1403,ord_1403,510.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,613,4,2,2,0.5,501.9660276540383,2876.5373907607873,49,1,0,past_due,282,14,2,education,new,0.6532791971843849,NO_ACTION,NO_ACTION,0.5073427856185321,0,0.0
cus_404,pay_1404,ord_1404,2520.0,INR,card,failed,expired_card,expired_card,customer,payment_authentication,1480,13,10,3,0.7692307692307693,2653.9771321581247,52566.97545438593,22,0,0,active,338,21,3,health,regular,0.7151235854516307,REMINDER,ALTERNATIVE_PAYMENT_METHOD,0.7346650132209949,1,2520.0
cus_405,pay_1405,ord_1405,2110.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,1236,5,4,1,0.8,1822.6204152700714,9220.325561305228,87,1,1,past_due,139,2,1,education,regular,0.39988557943045183,RETRY,NO_ACTION,0.31185902425938083,0,0.0
cus_406,pay_1406,ord_1406,200.0,INR,wallet,failed,upi_error,upi_error,customer,payment_authentication,527,5,5,0,1.0,254.52023157754797,1728.4613506843807,174,0,0,active,581,5,6,education,vip,0.6049613217428071,REMINDER,RETRY,0.6967273570638519,1,200.0
cus_407,pay_1407,ord_1407,490.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1396,4,3,1,0.75,532.3842898952124,3208.8827347789597,76,0,1,none,342,13,3,retail,regular,0.3889789704882255,CUSTOMER_NOTIFICATION,NO_ACTION,0.5182533479000003,1,490.0
cus_408,pay_1408,ord_1408,2330.0,INR,netbanking,failed,network_timeout,network_timeout,customer,payment_authentication,12,9,5,4,0.5555555555555556,1814.7895457515956,29696.029368337735,1,1,0,active,413,22,6,retail,regular,0.8876646935553695,HUMAN_ESCALATION,RETRY,0.7893797970476288,1,2330.0
cus_409,pay_1409,ord_1409,1680.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,801,4,3,1,0.75,1918.3198033778835,5895.75764364831,163,0,0,active,19,1,6,retail,regular,0.6765946934026839,CUSTOMER_NOTIFICATION,RETRY,0.6373007190789861,0,0.0
cus_410,pay_1410,ord_1410,1210.0,INR,netbanking,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1161,11,8,3,0.7272727272727273,939.7626010045373,27961.555721638488,117,0,2,none,944,20,1,health,regular,0.6798579386025492,NO_ACTION,REMINDER,0.7338758794384321,0,0.0
cus_411,pay_1411,ord_1411,3310.0,INR,wallet,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1011,3,2,1,0.6666666666666666,3118.071470012663,12252.341057018568,117,0,1,active,644,19,3,education,new,0.6829056323618647,CUSTOMER_NOTIFICATION,RETRY,0.7760780670262795,1,3310.0
cus_412,pay_1412,ord_1412,430.0,INR,netbanking,failed,network_timeout,network_timeout,customer,payment_authentication,269,5,1,4,0.2,427.73393679081755,2184.98516313003,100,0,0,active,238,4,0,retail,regular,0.5594885301864595,REMINDER,RETRY,0.6080745503107576,1,430.0
cus_413,pay_1413,ord_1413,1000.0,INR,wallet,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,219,13,12,1,0.9230769230769231,1133.4475764418464,16822.18249420657,12,3,0,none,67,19,5,health,regular,0.5713141858747751,RETRY,REMINDER,0.5505083837527683,0,0.0
cus_414,pay_1414,ord_1414,3040.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1115,7,6,1,0.8571428571428571,3945.30146376307,41645.619332294285,125,0,0,none,390,14,2,health,regular,0.6309990365596543,RETRY,REMINDER,0.6161957477086997,1,3040.0
cus_415,pay_1415,ord_1415,940.0,INR,netbanking,failed,network_timeout,network_timeout,customer,payment_authentication,1497,5,5,0,1.0,867.5191075379348,9556.979356707106,25,0,1,none,147,1,0,saas,regular,0.5838620796004059,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.7293399375593291,1,940.0
